1,1,5,2
1,2,12,3
1,3,17,4
1,4,23,5
1,5,30,6
1,6,34,7
1,7,39,8
1,8,47,9
1,9,47,10
1,10,56,11
2,2,44,12
2,3,17,13
2,4,23,14
2,5,28,15
2,6,64,16
2,7,40,17
2,8,58,18
2,9,66,19
2,10,88,20
3,1,37,21
3,3,17,22
3,4,23,23
3,5,28,24
3,6,60,25
3,7,41,26
3,8,53,27
3,9,63,28
3,10,86,29
4,1,5,30
4,2,12,31
4,4,23,32
4,5,28,33
4,6,34,34
4,7,60,35
4,8,47,36
4,9,47,37
4,10,56,38
5,1,6,39
5,2,12,40
5,3,17,41
5,5,60,42
5,6,41,43
5,7,39,44
5,8,72,45
5,9,59,46
5,10,58,47
6,1,5,48
6,2,12,49
6,3,17,50
6,4,55,51
6,6,39,52
6,7,39,53
6,8,69,54
6,9,59,55
6,10,57,56
7,1,35,57
7,2,37,58
7,3,17,59
7,4,29,60
7,5,33,61
7,7,42,62
7,8,64,63
7,9,73,64
7,10,88,65
8,1,6,66
8,2,13,67
8,3,38,68
8,4,23,69
8,5,28,70
8,6,37,71
8,8,47,72
8,9,56,73
8,10,61,74
9,1,17,75
9,2,18,76
9,3,17,77
9,4,48,78
9,5,50,79
9,6,51,80
9,7,39,81
9,9,66,82
9,10,68,83
10,1,24,84
10,2,27,85
10,3,17,86
10,4,34,87
10,5,40,88
10,6,60,89
10,7,48,90
10,8,65,91
10,10,79,92
11,1,37,93
11,2,41,94
11,3,17,95
11,4,24,96
11,5,28,97
11,6,66,98
11,7,44,99
11,8,59,100
11,9,70,101
12,3,9,102
12,4,11,103
12,5,14,104
12,6,43,105
12,7,21,106
12,8,30,107
12,9,39,108
12,10,58,109
13,2,6,110
13,4,11,111
13,5,14,112
13,6,17,113
13,7,41,114
13,8,23,115
13,9,24,116
13,10,28,117
14,2,6,118
14,3,9,119
14,5,46,120
14,6,24,121
14,7,20,122
14,8,49,123
14,9,35,124
14,10,30,125
15,2,6,126
15,3,9,127
15,4,43,128
15,6,22,129
15,7,20,130
15,8,46,131
15,9,36,132
15,10,29,133
16,2,31,134
16,3,9,135
16,4,18,136
16,5,19,137
16,7,23,138
16,8,40,139
16,9,49,140
16,10,60,141
17,2,7,142
17,3,30,143
17,4,11,144
17,5,14,145
17,6,20,146
17,8,23,147
17,9,32,148
17,10,33,149
18,2,12,150
18,3,9,151
18,4,37,152
18,5,36,153
18,6,34,154
18,7,20,155
18,9,42,156
18,10,40,157
19,2,21,158
19,3,9,159
19,4,23,160
19,5,26,161
19,6,43,162
19,7,28,163
19,8,42,164
19,10,51,165
20,2,35,166
20,3,9,167
20,4,13,168
20,5,14,169
20,6,49,170
20,7,25,171
20,8,35,172
20,9,46,173
21,3,9,102
21,4,12,103
21,5,14,104
21,6,47,105
21,7,20,106
21,8,35,107
21,9,42,108
21,10,60,109
22,1,3,174
22,4,11,175
22,5,14,176
22,6,17,177
22,7,41,178
22,8,23,179
22,9,24,180
22,10,28,181
23,1,3,182
23,3,9,183
23,5,46,184
23,6,24,185
23,7,20,186
23,8,49,187
23,9,35,188
23,10,30,189
24,1,3,190
24,3,9,191
24,4,43,192
24,6,22,193
24,7,20,194
24,8,46,195
24,9,36,196
24,10,29,197
25,1,32,198
25,3,9,199
25,4,18,200
25,5,19,201
25,7,23,202
25,8,40,203
25,9,49,204
25,10,60,205
26,1,3,206
26,3,30,207
26,4,11,208
26,5,14,209
26,6,20,210
26,8,23,211
26,9,32,212
26,10,33,213
27,1,14,214
27,3,9,215
27,4,37,216
27,5,36,217
27,6,34,218
27,7,20,219
27,9,42,220
27,10,40,221
28,1,21,222
28,3,9,223
28,4,23,224
28,5,26,225
28,6,43,226
28,7,28,227
28,8,42,228
28,10,51,229
29,1,35,230
29,3,9,231
29,4,13,232
29,5,14,233
29,6,49,234
29,7,25,235
29,8,35,236
29,9,46,237
30,2,38,110
30,4,12,111
30,5,14,112
30,6,47,113
30,7,20,114
30,8,35,115
30,9,42,116
30,10,60,117
31,1,35,174
31,4,11,175
31,5,14,176
31,6,43,177
31,7,21,178
31,8,30,179
31,9,39,180
31,10,58,181
32,1,3,238
32,2,6,239
32,5,46,240
32,6,24,241
32,7,20,242
32,8,49,243
32,9,35,244
32,10,30,245
33,1,3,246
33,2,6,247
33,4,43,248
33,6,22,249
33,7,20,250
33,8,46,251
33,9,36,252
33,10,29,253
34,1,32,254
34,2,31,255
34,4,18,256
34,5,19,257
34,7,23,258
34,8,40,259
34,9,49,260
34,10,60,261
35,1,3,262
35,2,7,263
35,4,11,264
35,5,14,265
35,6,20,266
35,8,23,267
35,9,32,268
35,10,33,269
36,1,14,270
36,2,12,271
36,4,37,272
36,5,36,273
36,6,34,274
36,7,20,275
36,9,42,276
36,10,40,277
37,1,21,278
37,2,21,279
37,4,23,280
